,timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-05-18 18:00:00,,26489.0,26847.99,26409.77,26734.01,7123.69912,1684439999999.0,189655364.1756619,130627.0,3517.01705,93655961.9189907,0.0
2023-05-18 20:00:00,,26734.01,27065.27,26691.2,26917.24,3267.2422,1684447199999.0,87707134.1238843,72187.0,1710.54912,45928269.2535066,0.0
2023-05-18 22:00:00,,26917.24,26948.14,26817.48,26821.28,1487.63389,1684454399999.0,39983105.6991519,45786.0,647.71638,17409012.585525,0.0
2023-05-19 00:00:00,,26821.28,26929.04,26749.33,26809.99,1830.6437,1684461599999.0,49126710.3359607,51727.0,785.87598,21091374.701256,0.0
2023-05-19 02:00:00,,26810.0,26874.59,26762.77,26834.73,1454.27793,1684468799999.0,39003826.7997008,44697.0,615.04956,16495399.8567663,0.0
2023-05-19 04:00:00,,26834.73,26888.82,26812.03,26876.45,1181.81375,1684475999999.0,31733324.0953524,46210.0,491.39859,13195383.4590447,0.0
2023-05-19 06:00:00,,26876.44,26960.24,26844.04,26851.38,2714.03394,1684483199999.0,73010821.7778373,75413.0,1134.95436,30531102.7009573,0.0
2023-05-19 08:00:00,,26851.39,26926.61,26819.0,26842.18,1756.39633,1684490399999.0,47189953.1288537,61354.0,771.90257,20739682.4660442,0.0
2023-05-19 10:00:00,,26842.18,26878.88,26790.72,26855.89,2079.52586,1684497599999.0,55808748.566851,52687.0,975.73434,26186295.5115138,0.0
2023-05-19 12:00:00,,26855.9,26988.2,26843.2,26865.46,2443.68199,1684504799999.0,65777749.807976,65021.0,1236.88359,33294215.5202703,0.0
2023-05-19 14:00:00,,26865.47,27183.6,26630.0,26883.65,8285.85318,1684511999999.0,222844914.6861932,161353.0,4141.91565,111401268.3541028,0.0
2023-05-19 16:00:00,,26883.65,26973.56,26801.56,26919.17,3081.11583,1684519199999.0,82870296.3502543,74320.0,1522.29074,40945840.647136,0.0
2023-05-19 18:00:00,,26919.16,26937.62,26780.73,26834.46,1928.60983,1684526399999.0,51815170.9457035,55543.0,951.13962,25556094.2571945,0.0
2023-05-19 20:00:00,,26834.47,26906.13,26807.73,26906.12,1155.53792,1684533599999.0,31030997.8901878,38907.0,592.24294,15903595.7251587,0.0
2023-05-19 22:00:00,,26906.13,26921.21,26862.18,26880.26,842.64518,1684540799999.0,22652242.7784341,29063.0,402.86018,10829444.1876361,0.0
2023-05-20 00:00:00,,26880.26,26908.42,26825.11,26858.98,835.62469,1684547999999.0,22446204.835948,38380.0,394.39942,10593964.7170888,0.0
2023-05-20 02:00:00,,26858.98,26874.74,26832.36,26865.58,646.51227,1684555199999.0,17361881.770492,28645.0,309.62125,8314804.0924316,0.0
2023-05-20 04:00:00,,26865.59,26873.63,26840.0,26869.36,695.66985,1684562399999.0,18686930.8152053,33872.0,295.91858,7948683.5511712,0.0
2023-05-20 06:00:00,,26869.36,26870.0,26835.1,26854.98,868.65934,1684569599999.0,23325899.329388,40351.0,369.73659,9928701.3298354,0.0
2023-05-20 08:00:00,,26854.98,26917.38,26854.97,26880.31,1032.79502,1684576799999.0,27768402.4180519,38697.0,479.90336,12901920.2096013,0.0
2023-05-20 10:00:00,,26880.31,26904.11,26871.78,26880.06,803.07176,1684583999999.0,21591819.9070744,32000.0,345.4243,9286923.1936424,0.0
2023-05-20 12:00:00,,26880.05,26945.66,26875.51,26889.11,1284.38673,1684591199999.0,34551191.6986181,39765.0,588.51237,15831119.9789245,0.0
2023-05-20 14:00:00,,26889.12,26976.0,26889.11,26945.66,1307.79165,1684598399999.0,35211170.5317339,41493.0,677.52338,18242471.7614641,0.0
2023-05-20 16:00:00,,26945.67,27146.22,26913.25,27139.45,1918.52402,1684605599999.0,51833349.5428648,52189.0,1051.8136,28422146.5107477,0.0
2023-05-20 18:00:00,,27139.46,27150.0,26969.55,27063.03,3002.29178,1684612799999.0,81295882.0157901,67189.0,1352.93247,36639375.569448,0.0
2023-05-20 20:00:00,,27063.04,27091.95,26967.18,27033.03,1156.05464,1684619999999.0,31244630.8966488,39307.0,504.65404,13638385.6760413,0.0
2023-05-20 22:00:00,,27033.02,27129.36,27011.31,27102.43,883.16543,1684627199999.0,23908289.9833516,29494.0,399.50432,10814428.0437671,0.0
2023-05-21 00:00:00,,27102.42,27277.55,27063.09,27158.79,2280.73788,1684634399999.0,62023130.5820555,53822.0,1093.04293,29725672.2273074,0.0
2023-05-21 02:00:00,,27158.79,27191.1,27145.59,27176.22,912.1613,1684641599999.0,24782536.8426386,34488.0,426.07853,11576359.6339361,0.0
2023-05-21 04:00:00,,27176.22,27176.22,27089.74,27098.85,1131.14923,1684648799999.0,30689433.7834392,31722.0,487.98114,13238233.7779455,0.0
2023-05-21 06:00:00,,27098.84,27103.0,27047.88,27054.99,1057.91284,1684655999999.0,28642422.0112978,32022.0,398.72913,10795079.3917734,0.0
2023-05-21 08:00:00,,27055.0,27077.22,27025.74,27077.21,990.28115,1684663199999.0,26786754.8113588,32889.0,454.49694,12293999.7321319,0.0
2023-05-21 10:00:00,,27077.22,27085.81,26776.23,26829.94,4107.1677,1684670399999.0,110508799.1603724,78315.0,1714.27674,46122546.3136075,0.0
2023-05-21 12:00:00,,26829.93,26949.82,26803.58,26890.69,2309.48194,1684677599999.0,62064575.756179,53488.0,1140.10787,30637088.7995471,0.0
2023-05-21 14:00:00,,26890.69,26977.0,26811.0,26898.97,1989.30696,1684684799999.0,53529421.3318701,61138.0,960.09059,25835182.4426265,0.0
2023-05-21 16:00:00,,26898.97,26933.33,26832.98,26871.55,1538.75005,1684691999999.0,41368102.4125536,55464.0,747.58968,20097159.0470819,0.0
2023-05-21 18:00:00,,26871.55,26916.99,26846.38,26902.12,1240.88263,1684699199999.0,33348931.3285212,39743.0,642.35427,17263181.4924995,0.0
2023-05-21 20:00:00,,26902.13,26926.29,26666.03,26745.15,2847.31135,1684706399999.0,76230221.1300622,63357.0,1288.75398,34504699.9791483,0.0
2023-05-21 22:00:00,,26745.15,26804.63,26726.15,26747.78,942.72976,1684713599999.0,25239241.1290938,32489.0,501.93779,13437644.4944624,0.0
2023-05-22 00:00:00,,26747.78,26779.54,26549.29,26584.17,3162.99392,1684720799999.0,84244279.4968824,79322.0,1489.57453,39670633.6544941,0.0
2023-05-22 02:00:00,,26584.17,26675.69,26538.21,26644.8,2054.79537,1684727999999.0,54711170.017464,47538.0,1007.5379,26821953.3242695,0.0
2023-05-22 04:00:00,,26644.8,26800.0,26643.12,26756.09,1709.32669,1684735199999.0,45672223.1374146,43232.0,833.03016,22257729.3031972,0.0
2023-05-22 06:00:00,,26756.08,26913.14,26751.46,26843.13,2310.63452,1684742399999.0,62026142.732573,65603.0,1093.62988,29355439.4992763,0.0
2023-05-22 08:00:00,,26843.12,26900.0,26824.66,26862.57,1295.47647,1684749599999.0,34798858.7659073,44583.0,614.0905,16495167.2467407,0.0
2023-05-22 10:00:00,,26862.56,26875.56,26767.34,26826.78,1329.78023,1684756799999.0,35658398.0385354,45900.0,604.14703,16199201.0648293,0.0
2023-05-22 12:00:00,,26826.79,27099.89,26702.91,27007.0,4236.39689,1684763999999.0,114013891.1459169,105138.0,2195.17323,59093540.5080774,0.0
2023-05-22 14:00:00,,27007.01,27041.34,26769.49,26877.18,4176.67454,1684771199999.0,112360154.3031567,106423.0,1968.77171,52955532.8418299,0.0
2023-05-22 16:00:00,,26877.17,26925.1,26781.99,26850.16,2363.27212,1684778399999.0,63454933.6269248,63585.0,1044.32482,28038439.1295,0.0
2023-05-22 18:00:00,,26850.16,26930.0,26819.1,26862.43,1785.15247,1684785599999.0,47963433.4759147,49043.0,823.48426,22127480.8597493,0.0
2023-05-22 20:00:00,,26862.43,26959.52,26833.21,26900.52,1101.90291,1684792799999.0,29639154.4404633,38010.0,536.14701,14421714.6059616,0.0
2023-05-22 22:00:00,,26900.52,26913.78,26834.45,26849.27,932.43215,1684799999999.0,25052357.5431213,28734.0,429.76822,11545944.4217566,0.0
2023-05-23 00:00:00,,26849.28,27110.0,26798.11,26994.98,3927.64103,1684807199999.0,105922914.4674048,78553.0,2134.92134,57585643.7751119,0.0
2023-05-23 02:00:00,,26994.98,27442.03,26994.97,27366.67,7807.1047,1684814399999.0,212626232.8598178,129331.0,4301.59228,117151322.1683967,0.0
2023-05-23 04:00:00,,27366.67,27495.83,27338.35,27387.49,5583.83324,1684821599999.0,152968895.28105,98451.0,2758.60893,75572610.917033,0.0
2023-05-23 06:00:00,,27387.5,27426.52,27205.01,27304.4,3795.37923,1684828799999.0,103673529.537652,86719.0,1783.10642,48705649.6920097,0.0
2023-05-23 08:00:00,,27304.4,27347.07,27250.32,27273.54,2235.05286,1684835999999.0,61009679.3733922,51690.0,1021.09865,27873295.9527082,0.0
2023-05-23 10:00:00,,27273.54,27349.0,27253.27,27337.36,1799.74527,1684843199999.0,49143542.0269897,44839.0,831.49774,22704098.1806889,0.0
2023-05-23 12:00:00,,27337.36,27386.26,27175.19,27236.03,3285.96416,1684850399999.0,89659672.1111663,74644.0,1467.44731,40041291.5146074,0.0
2023-05-23 14:00:00,,27236.04,27359.93,27233.17,27320.05,2696.21897,1684857599999.0,73635626.1698028,63070.0,1226.62682,33498583.7883692,0.0
2023-05-23 16:00:00,,27320.04,27328.48,27185.52,27203.71,2405.2541,1684864799999.0,65529656.0679101,59213.0,1018.46456,27744510.7503234,0.0
2023-05-23 18:00:00,,27203.71,27219.97,27100.79,27181.22,2542.74392,1684871999999.0,69079990.9717713,59085.0,1144.45302,31090960.2924314,0.0
2023-05-23 20:00:00,,27181.23,27242.67,27151.38,27200.38,1618.85668,1684879199999.0,44026454.5537381,40886.0,806.58163,21933901.5671037,0.0
2023-05-23 22:00:00,,27200.37,27249.38,27178.09,27219.61,1003.04442,1684886399999.0,27289588.1816801,29918.0,471.80247,12835908.666466,0.0
2023-05-24 00:00:00,,27219.61,27219.61,27124.91,27138.19,1476.55672,1684893599999.0,40116718.621159,45924.0,625.21448,16987053.4485198,0.0
2023-05-24 02:00:00,,27138.2,27170.71,26649.88,26786.0,6833.74059,1684900799999.0,183666794.0054892,118951.0,3102.30573,83349550.4336232,0.0
2023-05-24 04:00:00,,26786.01,26830.42,26704.71,26775.45,4139.85498,1684907999999.0,110835009.1674923,78120.0,2055.58886,55037856.2495905,0.0
2023-05-24 06:00:00,,26775.44,26775.45,26613.0,26678.67,3176.26243,1684915199999.0,84842675.172749,76935.0,1507.47302,40266352.05576,0.0
2023-05-24 08:00:00,,26678.67,26839.02,26670.0,26750.8,3096.49904,1684922399999.0,82847696.9727949,64348.0,1673.42857,44774059.4357728,0.0
2023-05-24 10:00:00,,26750.8,26764.91,26680.64,26742.24,2135.94305,1684929599999.0,57083815.9390479,52229.0,1078.54925,28823191.0489362,0.0
2023-05-24 12:00:00,,26742.25,26742.25,26274.69,26442.86,6878.90999,1684936799999.0,182465338.6952264,123164.0,3163.21007,83884377.7625422,0.0
2023-05-24 14:00:00,,26442.85,26442.86,26080.5,26314.69,12144.74641,1684943999999.0,319028179.6072123,186133.0,6046.49545,158841713.4306452,0.0
2023-05-24 16:00:00,,26314.69,26358.99,26159.97,26285.01,4698.30075,1684951199999.0,123325997.8812884,82283.0,2480.82815,65119190.6157564,0.0
2023-05-24 18:00:00,,26285.01,26397.64,26201.67,26252.33,4251.26528,1684958399999.0,111739317.5450374,73733.0,2080.77853,54691434.3845645,0.0
2023-05-24 20:00:00,,26252.34,26486.46,26242.62,26368.66,4102.23131,1684965599999.0,108235362.4481375,74561.0,2182.21969,57570905.4378291,0.0
2023-05-24 22:00:00,,26368.66,26406.0,26313.47,26329.01,1458.75515,1684972799999.0,38449329.3987209,36386.0,702.82011,18524497.5128039,0.0
2023-05-25 00:00:00,,26329.0,26394.37,25871.89,26124.08,6471.98752,1684979999999.0,168976458.7486756,114890.0,2979.7848,77811516.5887434,0.0
2023-05-25 02:00:00,,26124.08,26227.71,26052.88,26183.72,2266.56548,1684987199999.0,59263312.967169,49532.0,1122.45434,29346768.1147792,0.0
2023-05-25 04:00:00,,26183.73,26279.45,26153.0,26260.12,1996.55577,1684994399999.0,52363933.3833311,45528.0,898.24997,23558942.8125534,0.0
2023-05-25 06:00:00,,26260.11,26300.0,26126.76,26131.27,2178.54007,1685001599999.0,57123199.1845126,56885.0,964.71943,25295113.7556617,0.0
2023-05-25 08:00:00,,26131.27,26286.76,26128.37,26284.76,2216.91379,1685008799999.0,58132242.5889744,51306.0,1097.41851,28778090.2786262,0.0
2023-05-25 10:00:00,,26284.76,26335.16,26205.84,26296.62,2132.8335,1685015999999.0,56005488.3566341,48071.0,944.75043,24810191.7420746,0.0
2023-05-25 12:00:00,,26296.61,26499.99,26269.53,26338.37,5353.57918,1685023199999.0,141266122.0991844,93848.0,2618.89256,69108875.7721599,0.0
2023-05-25 14:00:00,,26338.36,26426.85,26168.6,26226.12,4185.12238,1685030399999.0,110102438.6662803,80320.0,1949.48141,51295015.5276431,0.0
2023-05-25 16:00:00,,26226.12,26393.75,26207.47,26350.84,3140.61823,1685037599999.0,82571651.3814673,60547.0,1535.26926,40362340.811545,0.0
2023-05-25 18:00:00,,26350.85,26631.98,26330.47,26468.68,4600.10494,1685044799999.0,121727480.9514731,80683.0,2274.51145,60183298.389701,0.0
2023-05-25 20:00:00,,26468.67,26522.8,26437.53,26475.86,1486.81525,1685051999999.0,39360025.7649226,38693.0,687.77915,18207713.4354014,0.0
2023-05-25 22:00:00,,26475.85,26551.02,26432.46,26473.79,1405.81284,1685059199999.0,37225435.6091367,32822.0,699.77751,18530072.7107029,0.0
2023-05-26 00:00:00,,26473.8,26539.34,26350.0,26414.9,3172.88606,1685066399999.0,83931670.8708416,62536.0,1545.06201,40873631.7968293,0.0
2023-05-26 02:00:00,,26414.9,26467.56,26385.36,26435.14,1274.25692,1685073599999.0,33671775.9068891,29617.0,594.2216,15701211.4092248,0.0
2023-05-26 04:00:00,,26435.14,26450.85,26336.99,26347.43,1407.46951,1685080799999.0,37158651.4886551,36747.0,527.75102,13933989.4583925,0.0
2023-05-26 06:00:00,,26347.44,26534.05,26327.24,26501.33,2562.31083,1685087999999.0,67725792.8712221,60023.0,1384.33276,36595766.8169118,0.0
2023-05-26 08:00:00,,26501.34,26549.0,26427.93,26445.45,2829.58871,1685095199999.0,74930403.4465135,45626.0,1265.51954,33508836.3468745,0.0
2023-05-26 10:00:00,,26445.46,26500.0,26423.62,26463.29,2205.67524,1685102399999.0,58350587.4960061,43767.0,1037.58312,27448611.3735876,0.0
2023-05-26 12:00:00,,26463.29,26593.35,26355.81,26539.97,4237.58656,1685109599999.0,112220825.2735174,73895.0,1922.19262,50911860.3005494,0.0
2023-05-26 14:00:00,,26539.98,26932.16,26539.97,26750.21,8599.70886,1685116799999.0,230222645.9082681,125649.0,4402.3842,117837331.5991806,0.0
2023-05-26 16:00:00,,26750.22,26837.34,26686.04,26713.0,2948.80884,1685123999999.0,78947035.4750859,56245.0,1251.66854,33509265.7466747,0.0
2023-05-26 18:00:00,,26713.0,26822.88,26610.49,26767.21,3357.4812,1685131199999.0,89719843.0796918,59782.0,1533.07708,40976163.1201838,0.0
2023-05-26 20:00:00,,26767.22,26807.5,26722.35,26725.24,1584.93819,1685138399999.0,42414305.521404,35372.0,694.42368,18584374.1940122,0.0
2023-05-26 22:00:00,,26725.23,26754.11,26686.0,26705.92,880.47621,1685145599999.0,23524187.2559153,26496.0,349.15844,9328064.5822507,0.0
2023-05-27 00:00:00,,26705.93,26713.76,26633.0,26713.76,1701.53459,1685152799999.0,45390251.5224946,38143.0,760.91332,20298010.8247159,0.0
2023-05-27 02:00:00,,26713.75,26782.73,26688.08,26752.0,969.41593,1685159999999.0,25912621.4977078,27361.0,443.43845,11852934.2020391,0.0
2023-05-27 04:00:00,,26752.0,26786.51,26724.76,26725.16,1154.42704,1685167199999.0,30882773.7169865,29250.0,550.42723,14724896.8217442,0.0
2023-05-27 06:00:00,,26725.16,26763.99,26710.0,26722.8,1002.17236,1685174399999.0,26787399.0874387,30970.0,493.1258,13182229.6855392,0.0
2023-05-27 08:00:00,,26722.8,26732.66,26676.17,26699.17,1117.11835,1685181599999.0,29826351.5719326,32950.0,442.37291,11810334.1205004,0.0
2023-05-27 10:00:00,,26699.16,26716.55,26666.37,26699.02,1125.72046,1685188799999.0,30049461.8097469,31162.0,557.71947,14887501.9557414,0.0
2023-05-27 12:00:00,,26699.02,26777.77,26551.0,26628.29,1777.95649,1685195999999.0,47463444.281561,42342.0,797.65154,21296038.1214857,0.0
2023-05-27 14:00:00,,26628.29,26724.19,26607.42,26690.05,1396.3554,1685203199999.0,37233058.7371245,43179.0,729.82609,19460498.8040536,0.0
2023-05-27 16:00:00,,26690.06,26765.03,26620.35,26756.7,1404.09522,1685210399999.0,37482602.3693882,39199.0,656.93985,17540299.6526682,0.0
2023-05-27 18:00:00,,26756.71,26846.0,26702.63,26729.6,1377.62848,1685217599999.0,36869799.299959,40134.0,652.09231,17454477.2421112,0.0
2023-05-27 20:00:00,,26729.6,26774.95,26726.01,26771.27,667.8585,1685224799999.0,17862333.985826,26448.0,325.63175,8708928.6366374,0.0
2023-05-27 22:00:00,,26771.28,26895.0,26761.88,26854.27,1401.40388,1685231999999.0,37577165.154325,34556.0,742.16204,19900446.705436,0.0
2023-05-28 00:00:00,,26854.28,27165.62,26764.36,27093.94,5164.86783,1685239199999.0,139652006.3699073,97412.0,2721.83101,73582151.3326072,0.0
2023-05-28 02:00:00,,27093.94,27247.1,27072.16,27187.23,2839.33678,1685246399999.0,77088565.8735148,48506.0,1597.29929,43368984.8985265,0.0
2023-05-28 04:00:00,,27187.24,27285.52,27128.41,27164.75,3299.91888,1685253599999.0,89747059.7855055,51661.0,1977.61244,53783667.4485288,0.0
2023-05-28 06:00:00,,27164.75,27229.15,27164.75,27226.37,2318.4756,1685260799999.0,63065305.2758538,44833.0,1251.37126,34039497.4634025,0.0
2023-05-28 08:00:00,,27226.38,27247.42,27136.01,27156.68,1690.15324,1685267999999.0,45954103.5428334,41942.0,796.45341,21655428.3164608,0.0
2023-05-28 10:00:00,,27156.69,27344.23,27147.19,27153.76,2424.5229,1685275199999.0,66010628.6827091,58188.0,1270.26996,34586216.3299588,0.0
2023-05-28 12:00:00,,27153.76,27226.46,27100.02,27181.31,1999.442,1685282399999.0,54305638.9717422,48005.0,978.28086,26568834.753831,0.0
2023-05-28 14:00:00,,27181.31,27280.0,27168.09,27272.17,2059.5004,1685289599999.0,56058102.9032507,47392.0,1079.96468,29396227.1658842,0.0
2023-05-28 16:00:00,,27272.17,27424.44,27212.91,27351.59,3118.55725,1685296799999.0,85160674.4381542,65861.0,1763.24073,48149602.6819783,0.0
2023-05-28 18:00:00,,27351.59,27746.33,27314.49,27525.99,7021.7135,1685303999999.0,193586857.3164872,124248.0,3615.22116,99654621.0281966,0.0
2023-05-28 20:00:00,,27525.99,27956.0,27525.99,27835.02,3464.51291,1685311199999.0,95985954.2604746,74600.0,1854.11418,51368349.630152,0.0
2023-05-28 22:00:00,,27835.03,28261.32,27835.02,28065.0,8515.00726,1685318399999.0,239147444.5500624,141213.0,4440.89968,124715892.5509176,0.0
2023-05-29 00:00:00,,28065.01,28447.14,28065.0,28166.57,8022.20775,1685325599999.0,226584397.9763133,121787.0,4244.95758,119891644.9355787,0.0
2023-05-29 02:00:00,,28166.57,28179.0,27914.28,27954.99,4156.25934,1685332799999.0,116718831.0656199,74583.0,1727.09823,48505398.369285,0.0
2023-05-29 04:00:00,,27954.99,28047.01,27854.0,27990.72,3792.68494,1685339999999.0,105997515.1307165,70497.0,1790.84662,50054348.1061335,0.0
2023-05-29 06:00:00,,27990.71,28037.28,27841.0,27907.87,2858.67976,1685347199999.0,79871191.9721731,61701.0,1302.07151,36376549.3228182,0.0
2023-05-29 08:00:00,,27907.86,27945.0,27846.72,27939.95,2093.76165,1685354399999.0,58429677.6190521,43453.0,947.95903,26453926.3639784,0.0
2023-05-29 10:00:00,,27939.96,27971.01,27745.78,27913.87,2934.30035,1685361599999.0,81801680.5567261,58738.0,1405.43866,39174054.3573889,0.0
2023-05-29 12:00:00,,27913.87,27949.7,27862.44,27903.12,2106.21585,1685368799999.0,58761415.1352903,48674.0,960.43667,26794379.2113741,0.0
2023-05-29 14:00:00,,27903.12,27932.53,27588.0,27630.51,5436.77607,1685375999999.0,150819935.5825928,100863.0,2438.58948,67643308.9659971,0.0
2023-05-29 16:00:00,,27630.5,27737.99,27524.6,27689.14,5569.39797,1685383199999.0,153809544.6110757,92146.0,2574.01134,71099065.1015039,0.0
2023-05-29 18:00:00,,27689.14,27719.02,27612.36,27637.94,2033.26392,1685390399999.0,56257443.4483268,45262.0,1024.8832,28356193.7320863,0.0
2023-05-29 20:00:00,,27637.94,27724.72,27627.81,27666.7,1168.8945,1685397599999.0,32348481.7422059,36282.0,620.11803,17161108.6269292,0.0
2023-05-29 22:00:00,,27666.7,27818.0,27554.57,27736.4,2212.97735,1685404799999.0,61278466.7945766,51593.0,1163.44296,32212106.5661208,0.0
2023-05-30 00:00:00,,27736.39,27795.55,27584.45,27766.03,1948.29769,1685411999999.0,53998325.2802587,54425.0,890.53136,24680741.6461277,0.0
2023-05-30 02:00:00,,27766.03,27940.55,27722.74,27829.23,2108.90842,1685419199999.0,58665676.0017018,46292.0,1031.39893,28692614.8904648,0.0
2023-05-30 04:00:00,,27829.23,27848.09,27672.93,27753.38,1703.05687,1685426399999.0,47272204.3746103,42328.0,721.57572,20028336.5051155,0.0
2023-05-30 06:00:00,,27753.38,27848.28,27729.1,27733.22,1848.62392,1685433599999.0,51362960.6133512,47272.0,793.66195,22051442.2621526,0.0
2023-05-30 08:00:00,,27733.22,27893.0,27712.19,27852.33,2072.58594,1685440799999.0,57644375.5582789,48843.0,996.00736,27696930.1249941,0.0
2023-05-30 10:00:00,,27852.34,28038.59,27852.33,28021.4,4395.93146,1685447999999.0,122913597.9090748,84439.0,2231.52848,62393127.0724179,0.0
2023-05-30 12:00:00,,28021.39,28027.78,27755.01,27800.01,4738.96827,1685455199999.0,132224281.0244394,98153.0,2005.04033,55939314.3647308,0.0
2023-05-30 14:00:00,,27800.02,27865.0,27615.0,27673.08,4685.11931,1685462399999.0,129891932.822119,95410.0,2173.98774,60273539.4399087,0.0
2023-05-30 16:00:00,,27673.08,27776.15,27554.0,27696.12,3502.34946,1685469599999.0,96948680.1958704,79602.0,1671.07357,46260676.4177916,0.0
2023-05-30 18:00:00,,27696.12,27862.84,27664.32,27850.2,2307.37883,1685476799999.0,64073700.7522492,61718.0,1114.27645,30940273.6991357,0.0
2023-05-30 20:00:00,,27850.21,27855.13,27655.14,27719.37,1740.09394,1685483999999.0,48346483.9921673,48535.0,784.99971,21806386.2131238,0.0
2023-05-30 22:00:00,,27719.38,27758.91,27651.17,27694.4,1635.4396,1685491199999.0,45311687.4831532,38616.0,782.44278,21675232.2166093,0.0
2023-05-31 00:00:00,,27694.39,27835.51,27657.99,27742.09,1768.14332,1685498399999.0,49067784.109494,43820.0,863.34294,23955904.7234893,0.0
2023-05-31 02:00:00,,27742.09,27742.09,27571.04,27657.3,2821.52293,1685505599999.0,78024674.6326631,55024.0,1153.34356,31893414.2428123,0.0
2023-05-31 04:00:00,,27657.29,27677.67,27021.0,27088.15,10808.17143,1685512799999.0,294757882.4971068,166363.0,4711.13945,128353551.4543133,0.0
2023-05-31 06:00:00,,27088.16,27206.35,26968.49,27167.9,4044.63121,1685519999999.0,109677386.0508935,81709.0,2105.53067,57096449.9718358,0.0
2023-05-31 08:00:00,,27167.91,27203.73,27044.86,27133.28,3684.18303,1685527199999.0,99952361.6920114,64811.0,1616.54138,43856579.5244973,0.0
2023-05-31 10:00:00,,27133.27,27142.76,26994.33,27097.18,3367.52738,1685534399999.0,91179262.3535679,61914.0,1641.61047,44447216.4947571,0.0
2023-05-31 12:00:00,,27097.18,27231.34,27043.92,27117.11,3316.95496,1685541599999.0,89986330.5271261,71056.0,1712.84966,46469969.9169443,0.0
2023-05-31 14:00:00,,27117.1,27119.24,26851.0,26911.54,7207.47387,1685548799999.0,194348694.5502116,129832.0,3456.47816,93203960.7430153,0.0
2023-05-31 16:00:00,,26911.55,27084.51,26839.01,27055.4,3595.65831,1685555999999.0,96948157.4413498,76198.0,1862.11736,50212785.6310448,0.0
2023-05-31 18:00:00,,27055.39,27123.43,27000.2,27010.57,2012.23868,1685563199999.0,54445296.4757391,57013.0,939.38701,25416510.9268702,0.0
2023-05-31 20:00:00,,27010.57,27119.77,27005.16,27090.79,1479.45818,1685570399999.0,40065138.5144582,41861.0,694.88231,18816728.8266272,0.0
2023-05-31 22:00:00,,27090.78,27299.99,27084.92,27210.35,2482.84243,1685577599999.0,67499209.9352469,58936.0,1205.44527,32770650.9830571,0.0
2023-06-01 00:00:00,,27210.36,27350.0,27023.35,27078.56,4558.29646,1685584799999.0,123841488.5969247,88744.0,2064.77936,56102962.5016536,0.0
2023-06-01 02:00:00,,27078.56,27114.16,26605.05,26779.94,6654.89149,1685591999999.0,178290601.358958,118871.0,2897.03076,77575851.1792739,0.0
2023-06-01 04:00:00,,26779.93,26863.62,26746.0,26849.2,2010.51041,1685599199999.0,53887916.0172058,44643.0,1070.5683,28693840.6804393,0.0
2023-06-01 06:00:00,,26849.2,26883.6,26764.16,26802.67,2603.26392,1685606399999.0,69830129.4316206,54509.0,1275.0042,34198482.0964947,0.0
2023-06-01 08:00:00,,26802.66,26951.07,26790.96,26908.63,2162.80881,1685613599999.0,58144548.6177082,49577.0,1191.53351,32031256.4711964,0.0
2023-06-01 10:00:00,,26908.63,26934.83,26841.65,26892.96,2112.75901,1685620799999.0,56781269.6138865,46790.0,954.2617,25644899.5912107,0.0
2023-06-01 12:00:00,,26892.95,26971.07,26782.53,26891.74,3316.23167,1685627999999.0,89194552.0361251,63835.0,1673.41299,45014007.1216106,0.0
2023-06-01 14:00:00,,26891.74,26981.34,26833.01,26894.48,3165.44379,1685635199999.0,85141474.0167641,66277.0,1556.63892,41870301.746554,0.0
2023-06-01 16:00:00,,26894.47,27175.0,26795.06,26956.94,5628.34256,1685642399999.0,151886187.5273907,112500.0,2783.5692,75132259.6002273,0.0
2023-06-01 18:00:00,,26956.93,27048.43,26656.0,26862.68,3345.90457,1685649599999.0,89844878.7251912,78645.0,1546.61131,41529282.3107063,0.0
2023-06-01 20:00:00,,26862.68,26942.98,26828.82,26889.84,1713.12329,1685656799999.0,46061551.2158789,44295.0,748.1377,20114895.7770585,0.0
2023-06-01 22:00:00,,26889.85,26902.43,26713.34,26817.93,1946.23282,1685663999999.0,52227912.7081804,45703.0,859.14366,23052518.8463576,0.0
2023-06-02 00:00:00,,26817.93,26849.09,26505.0,26811.9,4874.93309,1685671199999.0,130257365.9922634,97240.0,2335.66749,62411820.424823,0.0
2023-06-02 02:00:00,,26811.89,27017.0,26811.89,27000.0,2141.10851,1685678399999.0,57669313.5426626,52124.0,1132.69502,30506870.3772562,0.0
2023-06-02 04:00:00,,27000.01,27213.0,26949.4,27152.6,4074.89667,1685685599999.0,110437362.1277607,78318.0,2232.59722,60507683.4196982,0.0
2023-06-02 06:00:00,,27152.6,27164.94,27045.8,27049.65,2781.74787,1685692799999.0,75398912.9798339,56759.0,1175.25993,31855889.1500605,0.0
2023-06-02 08:00:00,,27049.65,27183.07,27049.38,27080.68,2092.79924,1685699999999.0,56757301.0641085,49246.0,1011.28675,27423666.3812826,0.0
2023-06-02 10:00:00,,27080.68,27171.46,27061.6,27130.75,1484.31076,1685707199999.0,40228392.2299461,42971.0,688.38795,18657005.4986653,0.0
